question	extracted_review	Image	score	category
Can the standard ball fit into the basket ?	You can raise or lower it so it will be easier to make baskets.	http://ecx.images-amazon.com/images/I/318H10150SL._SY300_.jpg	1.4285714285714286	Sports_and_Outdoors
Can you buy just the balls ?	One of the balls came off the rope.	http://ecx.images-amazon.com/images/I/41NLj78bm8L._SX300_.jpg	1.1428571428571428	Sports_and_Outdoors
Can you use a bike pannier under this seat ?	My son loves riding in this bike seat.	http://ecx.images-amazon.com/images/I/41V0D72ACRL._SY300_.jpg	1.1428571428571428	Sports_and_Outdoors
Do all these compasses have a problem turning or did i get a dud ?	The only issue we have noticed with this compass is sometime the needle (dial) of the compass gets hung up and wont move and we have to tilt it around a little to get it free'd up.	http://ecx.images-amazon.com/images/I/41pR0xN1dcL._SY300_.jpg	2.2857142857142856	Sports_and_Outdoors
Do the poles and tent stakes come with the tent ?	The stakes that came with this tent were flimsy bent heavy wire.	http://ecx.images-amazon.com/images/I/415LmeiD7XL._SY300_.jpg	2.2857142857142856	Sports_and_Outdoors
Do these have any pockets anywhere ?	These shorts were recommended to me by a friend.	http://ecx.images-amazon.com/images/I/41dpzPD7y8L._SY300_.jpg	0.5714285714285714	Sports_and_Outdoors
Do you wear a bra with this ?	I wear a womens XL.	http://ecx.images-amazon.com/images/I/415ooPGouNL._SY300_.jpg	1.7142857142857142	Sports_and_Outdoors
Does anyone know where to find a replacement wheel for the back rim its plastic and ours broke ?	The first bike was sent to me with the front wheel having stripped threads.	http://ecx.images-amazon.com/images/I/41wmMZrTVML._SX300_.jpg	1.1428571428571428	Sports_and_Outdoors
Does the ruger lcp extension also work on the diamondback db380 acp magazine ?	The grip extension also makes the magazine easier to insert and extract from the pistol.	http://ecx.images-amazon.com/images/I/41ewlDVtiHL._SY300_.jpg	1.2857142857142858	Sports_and_Outdoors
Does this come in a pair or do i need to order two ?	 Both the cleat set and the shoes should advertise that they do not come with the cleat nut, so that people can order what is required all at the same time.	http://ecx.images-amazon.com/images/I/41Ar0rTT4ZL._SX300_.jpg	1.7142857142857142	Sports_and_Outdoors
Does this holster come with a belt attachment or just the paddle ?	There are two metal pieces at the top where the interior paddle meets the holster part that dig in and are just enough to be irritating.	http://ecx.images-amazon.com/images/I/41RkL4K9xSL._SY300_.jpg	2.0	Sports_and_Outdoors
Does this shoot both . 177 pellets and . 22 am?	The first shot you take with this thing (if you use the PBA pellets) will sound like a 22.	http://ecx.images-amazon.com/images/I/31eSQOQQVcL._SY300_.jpg	1.7142857142857142	Sports_and_Outdoors
Don39t know much about fitness equipment . can you add plates to this .?	Check out stronglifts.com under SQUATS for detailed instructions.	http://ecx.images-amazon.com/images/I/31X8B0GZDEL._SX300_.jpg	0.7142857142857143	Sports_and_Outdoors
Has anyone tryed this on a 12 gauge ?	This really does work on real rifles.	http://ecx.images-amazon.com/images/I/41lwQpLA92L._SX300_.jpg	1.8571428571428568	Sports_and_Outdoors
How hefty is this knife and is it tight ?	the knife is really cool though and i would use it light to modestly i would think of it has a novelty item shipping was fast only 2days!!!	http://ecx.images-amazon.com/images/I/31blMat%2BJDL._SY300_.jpg	1.5714285714285714	Sports_and_Outdoors
How loud is this gun can you shoot it in your backyard thanks for the help ?	nice replica pistol This gun is powerful and nice to shoot but it gets jammed alot.	http://ecx.images-amazon.com/images/I/41a%2Beuo6%2B5L._SX300_.jpg	1.0	Sports_and_Outdoors
How many 14 lb burgers fit on it ?	The smaller grills are great for 2-3 steaks but have a hard time fitting a family pack of chicken or chops.	http://ecx.images-amazon.com/images/I/41gy9ehdRXL._SY300_.jpg	1.2857142857142858	Sports_and_Outdoors
How well does this hold its zer?	May have not been a problem if the factory didnt assemble this thing to about 1.5 billion inch/lbs of torque.	http://ecx.images-amazon.com/images/I/41UQu1NcsvL._SX300_.jpg	1.2857142857142858	Sports_and_Outdoors
How wide is it at the handles ?	The support bars that sit against the door frame are also a little wide.	http://ecx.images-amazon.com/images/I/41Siiwdc8uL._SY300_.jpg	2.0	Sports_and_Outdoors
I have a remington spartan 20ga shotgun will this fit ?	I have an older shotgun stock and this fits horribly.	http://ecx.images-amazon.com/images/I/31SxEi6UfdL._SY300_.jpg	1.2857142857142858	Sports_and_Outdoors
I39m looking for quotparacordquot about 1439 diameter . is this it . i&?	It is only slightly greater in diameter than other Paracord I have.	http://ecx.images-amazon.com/images/I/41AzVWRzZQL._SX300_.jpg	1.4285714285714286	Sports_and_Outdoors
Is it good for reading books ?	I use this for my closet but there's no way to try and read a book with it -- the light isn't bright enough.	http://ecx.images-amazon.com/images/I/31WDvc9%2BMhL._SY300_.jpg	2.142857142857143	Sports_and_Outdoors
Is the cup top rack dishwasher safe ?	Although, I like putting it the dishwasher and the exterior coating is peeling.	http://ecx.images-amazon.com/images/I/41b4nDZrKsL._SY300_.jpg	1.8571428571428568	Sports_and_Outdoors
Is the f80 easy to put togethe?	I really like the Sole F80 Treadmill, it is very quiet and very smooth for walking and running.	http://ecx.images-amazon.com/images/I/41jRayULtWL._SY300_.jpg	1.8571428571428568	Sports_and_Outdoors
Is this knife available thru amazon made in china or made in japan .?	What I was told by Cold Steel is in fact, this knife is AUS8 steel.	http://ecx.images-amazon.com/images/I/21vMfq5dTwL._SX300_.jpg	1.0	Sports_and_Outdoors
Is this knife open assist ?	Knife is unassisted but opens extremely smoothly and easily.	http://ecx.images-amazon.com/images/I/3185pRLqLdL._SY300_.jpg	2.4285714285714284	Sports_and_Outdoors
My 10 year old daughter is about 5 feet tall . would this unicycle be too big for her?	My son loves his unicycle and rides much better with this unicycle.	http://ecx.images-amazon.com/images/I/41b3TNb3uCL._SY300_.jpg	0.7142857142857143	Sports_and_Outdoors
This comes with a blue disc instead of a yellow one . there is a blanket included also?	I recommend buying and extra disc as you have 2 teams.	http://ecx.images-amazon.com/images/I/51f1YFXI6%2BL._SY300_.jpg	1.1428571428571428	Sports_and_Outdoors
What are the dimensions . the thickness varies a lot between models and that isn39t given .?	Cons: not as &#34;old school&#34;. Jury is still out on durability of the plastic.	http://ecx.images-amazon.com/images/I/41JG3FW8JFL._SX300_.jpg	0.42857142857142855	Sports_and_Outdoors
What does the null size fit . . . i have glock 17 and?	This made my grip for my Glock 20 even bigger than it already is.	http://ecx.images-amazon.com/images/I/41wO0VgpKEL._SX300_.jpg	1.7142857142857142	Sports_and_Outdoors
What is the difference between this rifle and the tsd sports m100 sniper spring airsoft rifle combo ?	M160-A2 M14 Sniper Spring Airsoft Rifle Combo Short ver.	http://ecx.images-amazon.com/images/I/31L5yQ-gvrL._SY300_.jpg	1.4285714285714286	Sports_and_Outdoors
What is the proper way to break the ball in ?	Remember if you plan to play this ball it will take a few months or weeks to break in, depending on use.	http://ecx.images-amazon.com/images/I/61JvyqoH2zL._SY300_.jpg	2.2857142857142856	Sports_and_Outdoors
What is the sheath made of ?	The saya (sheath) is nice, solid white.	http://ecx.images-amazon.com/images/I/51ce8VhiV7L._SY300_.jpg	1.0	Sports_and_Outdoors
What is the spf raiting ?	High UV rating and dry really quick too.	http://ecx.images-amazon.com/images/I/41CQVNa-n4L._SY300_.jpg	1.8571428571428568	Sports_and_Outdoors
What is the weight capacity 250lb?	 First, prospective buyers should note that this bike has a 250 pound maximum weight limit.	http://ecx.images-amazon.com/images/I/415lPt2Z6TL._SY300_.jpg	2.0	Sports_and_Outdoors
Where can i find a manual on how to use it ?	I received this stun gun in the mail via amazon.	http://ecx.images-amazon.com/images/I/41tgzmQAoOL._SY300_.jpg	0.42857142857142855	Sports_and_Outdoors
Where on the dvd is the product key . i tried entering and it still wont take ?	Sorry to hear that there will not be a 2009 PC DVD version.[...]	http://ecx.images-amazon.com/images/I/512UUPgqZBL._SY300_.jpg	1.2857142857142858	Sports_and_Outdoors
Will it hold 410 shells . thx?	This buttstock shell holder is not only for adding to a rifle stock to hold shells, it is well padded for the cheek.	http://ecx.images-amazon.com/images/I/41b-1NF4Q%2BL._SY300_.jpg	2.4285714285714284	Sports_and_Outdoors
Will this camera work well with rechargeable batteries ?	To setup the camera you'll need 4 D-size batteries and an SDHC memory stick.	http://ecx.images-amazon.com/images/I/51z6uqzfqAL._SY300_.jpg	2.2857142857142856	Sports_and_Outdoors
Will this fit on a sunny health amp fitness sfb1110s indoor cycling bike .?	I purchased this seat to replace the original seat on my schwinn airdyne exercise bike.	http://ecx.images-amazon.com/images/I/41J2ATVF31L._SX300_.jpg	1.2857142857142858	Sports_and_Outdoors
Will this mount work for a ruger american with a nikon prostaff 3x940 ?	"These rings did not fit my 1"" Nikon ProStaff Scope."	http://ecx.images-amazon.com/images/I/41WYEq3dHTL._SX300_.jpg	1.5714285714285714	Sports_and_Outdoors
Will this rack hold kids bikes ?	There is no way this will safely transport 3 adult bikes without scratching regardless of your vehicle; there just isn't enough room on the rack.	http://ecx.images-amazon.com/images/I/41ssTPu8MnL._SX300_.jpg	1.7142857142857142	Sports_and_Outdoors
Can i buy it in the usa and use it in england with just a plug converter?	We have used this intermittently for guest (kids) and for travel and it has held up well.	http://ecx.images-amazon.com/images/I/31SBvx27rKL._SX300_.jpg	1.7142857142857142	Sports_and_Outdoors
Can i get a replacement strap ?	We are going to try to add another strap that will help.	http://ecx.images-amazon.com/images/I/31buCHSfZ2L._SX300_.jpg	2.142857142857143	Sports_and_Outdoors
Can i prime on the press . what additional accessories do i need to prime on press?	I did add the press mounted priming tool as it allows me to prime both ways.	http://ecx.images-amazon.com/images/I/51S8DDiw1XL._SX300_.jpg	2.0	Sports_and_Outdoors
Can the kaiman goggle hold up in swim meet competition such as dive starts without leaking ?	These goggles really stick to your face and there is absolutely no leakage.	http://ecx.images-amazon.com/images/I/31XS219JJVL._SX300_.jpg	2.571428571428572	Sports_and_Outdoors
Can the ladder be used indoors ?	It works well to stake it down in the grass so that the ladder does not move.	http://ecx.images-amazon.com/images/I/41SLVP6DwiL._SX300_.jpg	1.4285714285714286	Sports_and_Outdoors
Can you adjust the tension on the machine ?	It seems to require some concentration to get on and off the machine safely.	http://ecx.images-amazon.com/images/I/41SI7D6rjyL._SY300_.jpg	0.8571428571428571	Sports_and_Outdoors
Can you use inside a tent or would it burn a hole in the floor ?	Using the tabs is fine and work great unless you need to use them in a snow cave or tent etc.	http://ecx.images-amazon.com/images/I/41hv0VJ9rSL._SY300_.jpg	1.7142857142857142	Sports_and_Outdoors
Can you use this on asphalt without bad wear and tear ?	However I made the mistake of using it on rough concrete.	http://ecx.images-amazon.com/images/I/41o3YjesnfL._SX300_.jpg	1.2857142857142858	Sports_and_Outdoors
Do both burner have to be on . occasionally one needs only one cooking surface . thanks?	Two burners let you cook two things at once.	http://ecx.images-amazon.com/images/I/41wncxo2GcL._SY300_.jpg	2.142857142857143	Sports_and_Outdoors
Do these work with fitness bike ?	I don't use these to pull up on the pedal while pedaling.	http://ecx.images-amazon.com/images/I/41DO%2BJbpwVL._SY300_.jpg	1.2857142857142858	Sports_and_Outdoors
Does anyone know if they have a repair kit . i need to replace parts that have worn out?	The repairman said the clips often break in shipping and replaced it, only for it to break again a month or so later.	http://ecx.images-amazon.com/images/I/416QWmTKzRL._SY300_.jpg	1.4285714285714286	Sports_and_Outdoors
Does anyone know where to get that wooden stand in the picture ?	where can i find a new one?	http://ecx.images-amazon.com/images/I/41dnBd3SUPL._SY300_.jpg	0.8571428571428571	Sports_and_Outdoors
Does it have a handle to carry it around with ?	Brown outter container should be made with a standard bucket handle but it doesn't so get really comfortable carrying it with two hands like a pan of cookies.	http://ecx.images-amazon.com/images/I/41h39dwv7xL._SX300_.jpg	2.142857142857143	Sports_and_Outdoors
Does it have noseem screening or just mosquito ?	The mesh screen is very high quality and keeps even the tiniest gnats out.	http://ecx.images-amazon.com/images/I/41shiUD84rL._SY300_.jpg	2.2857142857142856	Sports_and_Outdoors
Does the charging cord get hot when chargin?	I leave it in the back of the truck and it's always being charged by the cigarette lighter when the truck is on the road.	http://ecx.images-amazon.com/images/I/51V408ugKPL._SX300_.jpg	1.5714285714285714	Sports_and_Outdoors
Does this towel stay in place ?	This towel slips on my mat.	http://ecx.images-amazon.com/images/I/51agP-81LnL._SY300_.jpg	2.7142857142857144	Sports_and_Outdoors
Does this work with a saw mag drum magazine ?	It works fine with GI magazines and P-Mags.	http://ecx.images-amazon.com/images/I/314Wi2VMxZL._SX300_.jpg	1.7142857142857142	Sports_and_Outdoors
Does this work with the sort of rack that attaches only to the seatpost ?	the clamps and bolts did not fit on my bike rack.	http://ecx.images-amazon.com/images/I/51kriUu36bL._SX300_.jpg	2.142857142857143	Sports_and_Outdoors
Don39t know much about fitness equipment . can you add plates to this .?	Check out stronglifts.com under SQUATS for detailed instructions.	http://ecx.images-amazon.com/images/I/31X8B0GZDEL._SX300_.jpg	1.2857142857142858	Sports_and_Outdoors
Has anyone used this for a deskworkstation . what is the slowest comfortable speed ?	Is it the best treadmill?	http://ecx.images-amazon.com/images/I/41xihN8dnTL._SY300_.jpg	0.7142857142857143	Sports_and_Outdoors
How bright is the flash ?	The flash illuminates a subject sufficiently at around 50 feet at night.	http://ecx.images-amazon.com/images/I/51plxwMjLXL._SY300_.jpg	2.2857142857142856	Sports_and_Outdoors
How effective is this holster for concealment . is it easily visible under a jacket?	I bought this holster exclusively for range use, as it is not concealable at all.	http://ecx.images-amazon.com/images/I/41VC4oEM9sL._SY300_.jpg	2.4285714285714284	Sports_and_Outdoors
How long does it take to assemble the bench was it difficult ?	I assemble this bench by myself in less than 30 minutes.	http://ecx.images-amazon.com/images/I/41Qmy9YrmRL._SY300_.jpg	2.571428571428572	Sports_and_Outdoors
How many 7 . 62x54r rounds can it hold?	The other I filled with 800 rounds of 7.62x54R It was heavy but the case never flexed and I felt comfortable carrying it around.	http://ecx.images-amazon.com/images/I/51z-He1UJ2L._SY300_.jpg	2.2857142857142856	Sports_and_Outdoors
I meant how well does it work with inside doors .?	Mounting it at the top of a door in the house is simple.	http://ecx.images-amazon.com/images/I/51y4Wv%2BnKTL._SY300_.jpg	2.0	Sports_and_Outdoors
I39m looking for quotparacordquot about 1439 diameter . is this it . i&?	It is only slightly greater in diameter than other Paracord I have.	http://ecx.images-amazon.com/images/I/41AzVWRzZQL._SX300_.jpg	1.4285714285714286	Sports_and_Outdoors
Is it louder than a car horn ?	And the air horn is loud - really loud! (	http://ecx.images-amazon.com/images/I/4142OBsQHPL._SY300_.jpg	2.571428571428572	Sports_and_Outdoors
Is the f80 easy to put togethe?	I really like the Sole F80 Treadmill, it is very quiet and very smooth for walking and running.	http://ecx.images-amazon.com/images/I/41jRayULtWL._SY300_.jpg	2.142857142857143	Sports_and_Outdoors
Is this bag compatible with ibera bike racks or ibera ibra5 ?	The Topeak Trunk bag works great with the Topeak bike rack.	http://ecx.images-amazon.com/images/I/51O21rcf1mL._SX300_.jpg	2.142857142857143	Sports_and_Outdoors
Is this knife open assist ?	Knife is unassisted but opens extremely smoothly and easily.	http://ecx.images-amazon.com/images/I/3185pRLqLdL._SY300_.jpg	2.8571428571428568	Sports_and_Outdoors
Is this rod good for bass and trout ?	This shakespear fishing rod is highly flexible and great for catching small fish for bait.	http://ecx.images-amazon.com/images/I/31yhwY8DmcL._SX300_.jpg	1.8571428571428568	Sports_and_Outdoors
My dh is 270 lbs . will this hold his weight without deflating . thanks?	I'm 6' 270lbs and the mattress supported me well.	http://ecx.images-amazon.com/images/I/41xI3SgX0rL._SX300_.jpg	2.142857142857143	Sports_and_Outdoors
This longboard is made a completely . i want to ask you this board finished product like picture?	Get this board if you are not looking for somthing expensive like a Honey Board, If you dont know what that is look up Honey Longboards on amazon they are very expensive.	http://ecx.images-amazon.com/images/I/51EOt0jLbOL._SY300_.jpg	1.2857142857142858	Sports_and_Outdoors
What are the plates cast from ?	 The plates are nothing fancy - plastic, filled with concrete most likely, but weights are weights and they work well for me.	http://ecx.images-amazon.com/images/I/41vPX8mrrgL._SY300_.jpg	2.8571428571428568	Sports_and_Outdoors
What are the proscons of choosing a mat color light v . dark colors .?	These mats are the best.	http://ecx.images-amazon.com/images/I/31v-CWkkyYL._SX300_.jpg	1.4285714285714286	Sports_and_Outdoors
What is the back side like ?	Its what it is a bench mat, and has the layout of the Glock pistol.	http://ecx.images-amazon.com/images/I/51DyX9CXVkL._SX300_.jpg	1.5714285714285714	Sports_and_Outdoors
What is the total length of the belt ?	The belt is also very small.	http://ecx.images-amazon.com/images/I/31y92CQyiVL._SX300_.jpg	1.4285714285714286	Sports_and_Outdoors
What kind of battery does it use for the electronic key pad ?	 The one thing I'm worried about is when the battery dies, I'd have to keep the key readily available in order to access my guns in an emergency.	http://ecx.images-amazon.com/images/I/41%2B9yQiOlYL._SX300_.jpg	1.8571428571428568	Sports_and_Outdoors
What size do i need for remington r?	This is the second Blackhawk holster that I've owned for my S&W .40 pistols.	http://ecx.images-amazon.com/images/I/413tu3Sw6hL._SY300_.jpg	1.1428571428571428	Sports_and_Outdoors
What size do they come in ?	I assume up to a 46 in waist.	http://ecx.images-amazon.com/images/I/41m8ktjnzuL._SX300_.jpg	2.4285714285714284	Sports_and_Outdoors
Where is this manufactured in the u . s . or china?	Packaging was originated in China.	http://ecx.images-amazon.com/images/I/41ao%2BslLAOL._SX300_.jpg	2.0	Sports_and_Outdoors
Why is this combo cheaper than without the mount . is it the same optic in both cases?	 Word to the wise; when it comes to optics, don't go cheap because you'll regret it in the long-run.	http://ecx.images-amazon.com/images/I/41P4L%2Biy8iL._SY300_.jpg	1.5714285714285714	Sports_and_Outdoors
Will a kindle fit in the pocket ?	I sneak a knife and a few granola bars in that zippered area and they fit just fine.	http://ecx.images-amazon.com/images/I/51lOClcks4L._SY300_.jpg	1.8571428571428568	Sports_and_Outdoors
Will these gloves keep hands warm while driving in winter ?	"No, these aren't ""warm"" gloves, but they do still take the edge off gripping an ice cold steering wheel."	http://ecx.images-amazon.com/images/I/41-V-C76HFL._SY300_.jpg	2.8571428571428568	Sports_and_Outdoors
Will this fit an xd 9mm subcompact ?	Do not purchase this if you are wanting to cover your XD9 Subcompact 9mm.	http://ecx.images-amazon.com/images/I/41gncgciirL._SY300_.jpg	2.571428571428572	Sports_and_Outdoors
Will this fit on an rpk ?	I purchased this for an air rifle (Gamo Silent Stalker) and it fits perfectly with no interference with the break barrel operation.	http://ecx.images-amazon.com/images/I/31in-AF7ZkL._SY300_.jpg	2.142857142857143	Sports_and_Outdoors
Will this swcope fit the crosman 2100b ?	DIDINT EVEN FIT MY SNIPER RAIL.	http://ecx.images-amazon.com/images/I/413D5IY1s7L._SY300_.jpg	1.4285714285714286	Sports_and_Outdoors
Would this board be good for someone 180 pounds ?	But when you ride it (make sure you are 70 pounds +) it and put weight on the board, it rides amazing.	http://ecx.images-amazon.com/images/I/41C5xwIGeKL._SY300_.jpg	1.8571428571428568	Sports_and_Outdoors
Would this or the condor bushcraft parang be better form chopping and cutting heavy brus?	The higher end knives seem to not really be able to handle heavy chopping.	http://ecx.images-amazon.com/images/I/41sMvhhl1uL._SY300_.jpg	2.142857142857143	Sports_and_Outdoors
Would this tool work well for a specialized tarmac sl4 ?	As a new bike owner I purchased this to cover all of my bike tool tech needs, with the exception of tire levers.	http://ecx.images-amazon.com/images/I/41JSSCR9M7L._SX300_.jpg	1.5714285714285714	Sports_and_Outdoors
Are there any issues with being heard during phone calls with the charging hatch closed ?	This is very annoying as the person on the other end also has trouble hearing the conversation without the port open.	http://ecx.images-amazon.com/images/I/51wz9U8sFDL._SY300_.jpg	2.4285714285714284	Cell_Phones_and_Accessories
Can i use my headphones while this phone is in the holster ?	I have used the Verizon holster cases just like this for my last 4 droid phones.	http://ecx.images-amazon.com/images/I/51P7BHOeEPL._SY300_.jpg	1.2857142857142858	Cell_Phones_and_Accessories
Can i use on galaxy iii for virgin mobile ?	I ordered this screen protector for my new Samsung Galaxy S3 phones based on an earlier purchase of one for my Samsung Galaxy Tab.	http://ecx.images-amazon.com/images/I/51DbF5jJrzL._SY300_.jpg	2.0	Cell_Phones_and_Accessories
Can it be used without the screen protector ?	Maybe putting a screen protector on the screen protector will prevent scratches.	http://ecx.images-amazon.com/images/I/51rKny8S7tL._SY300_.jpg	2.142857142857143	Cell_Phones_and_Accessories
Can this charge aaa batteries ?	I can also charge my cell in my room or use batteries and charge it while I'm camping:) I can also charge my cell just with the cord by plugging it into a computer.	http://ecx.images-amazon.com/images/I/41lvH8D7gbL._SY300_.jpg	1.0	Cell_Phones_and_Accessories
Can you replace the battery ?	If you want to charge the Fugoo and  use the Fugoo without Bluetooth you must use the eighth inch audio cable and usb connection since the fugoo does not have a true usb connection.	http://ecx.images-amazon.com/images/I/41heYtsdk5L._SX300_.jpg	0.5714285714285714	Cell_Phones_and_Accessories
Can you use the camera if you fold back the cover and shoot through the window ?	One can operate the camera right away, even with this folio style cover closed.	http://ecx.images-amazon.com/images/I/31k8nikHRoL._SX300_.jpg	2.7142857142857144	Cell_Phones_and_Accessories
Did anyone see a drop in signal strength using this device ?	Not to be confused with dropping.	http://ecx.images-amazon.com/images/I/31axCaefJXL._SY300_.jpg	0.8571428571428571	Cell_Phones_and_Accessories
Does it also work for computers ?	 I use it to play video games on the PS3, and it works great.	http://ecx.images-amazon.com/images/I/410OEW67WJL._SY300_.jpg	1.7142857142857142	Cell_Phones_and_Accessories
Does it come with the lcd and glassdigitizer ?	This replacement screen comes without the camera assembly and the home button assembly (duh!).	http://ecx.images-amazon.com/images/I/41PQ5ilWW6L._SY300_.jpg	0.7142857142857143	Cell_Phones_and_Accessories
Does it come with the stylu?	The cover is ok but it does not come with the stylus as shown in the picture.	http://ecx.images-amazon.com/images/I/51UW%2BAE1cnL._SY300_.jpg	2.4285714285714284	Cell_Phones_and_Accessories
Does it fit nexus 5 . btw there should be a list of compatible devices . thanks?	 My Nexus is in the Google bumper case, fits great.	http://ecx.images-amazon.com/images/I/51TwhiIu8DL._SY300_.jpg	2.571428571428572	Cell_Phones_and_Accessories
Does it work for the s4 from atampt sghi337 ?	Perfect Replacement for S4 OEM battery.	http://ecx.images-amazon.com/images/I/41Vauc6-VvL._SY300_.jpg	1.7142857142857142	Cell_Phones_and_Accessories
Does it work for verizon still or no ?	It had to be verizon compatible as well.	http://ecx.images-amazon.com/images/I/41hG19TU6nL._SX300_.jpg	2.4285714285714284	Cell_Phones_and_Accessories
Does it work in venezuela with movistar . movistar works 3g with 1900mh?	very elegant fast cellphone unlocked works great in venezuela h+ movistar need to configurit it the apn .	http://ecx.images-amazon.com/images/I/51UpwhclkIL._SY300_.jpg	2.2857142857142856	Cell_Phones_and_Accessories
Does it work with the htc evo lte ?	Was able to use with connecting my HTC virgin mobile evo 3d phone to HDTV.	http://ecx.images-amazon.com/images/I/31lr-LuXURL._SX300_.jpg	2.142857142857143	Cell_Phones_and_Accessories
Does the flash work okay ?	EDIT: I tested out the flash and the picture WILL turn out bad if the color of your case is on the brighter side.	http://ecx.images-amazon.com/images/I/51rTmvFVOEL._SY300_.jpg	2.4285714285714284	Cell_Phones_and_Accessories
Does this charge a ipod ?	 It WILL charge an Ipod touch as well, however i did have to remove the thick silicon case from it to dock it in this cradle.	http://ecx.images-amazon.com/images/I/31mD0tnZAML._SY300_.jpg	3.0	Cell_Phones_and_Accessories
Does this phone haves hdmi out put or is it just usb ?	I've had HTC Android devices and though HTC is of better quality this phone is very good for its price.	http://ecx.images-amazon.com/images/I/51MAHU76d%2BL._SY300_.jpg	0.2857142857142857	Cell_Phones_and_Accessories
Does your iphone charge while charging the case ?	 When plugged in it will charge the iPhone first, then charge the battery in the case.	http://ecx.images-amazon.com/images/I/41F5K8tFz9L._SY300_.jpg	2.8571428571428568	Cell_Phones_and_Accessories
Droid bionic . has anyone tried this with the droid bionic?	I got this so I can use my Droid in my car with Pandora radio, I am pleased to say it works well.	http://ecx.images-amazon.com/images/I/41JPlQVm3-L._SY300_.jpg	2.142857142857143	Cell_Phones_and_Accessories
Has it ever been in love ?	We'll find out, but so far love it.	http://ecx.images-amazon.com/images/I/41YW8m%2BHQqL._SY300_.jpg	1.2857142857142858	Cell_Phones_and_Accessories
Hi is there any way you can ship to nz ?	I haven't receive any packages from you yet!!!	http://ecx.images-amazon.com/images/I/41eDxRja92L._SY300_.jpg	0.5714285714285714	Cell_Phones_and_Accessories
How is the microphone . do you sound clear to other callers?	The headset is quite comfortable and is very clear on both ends of the conversation.	http://ecx.images-amazon.com/images/I/41aKGFrsigL._SY300_.jpg	2.571428571428572	Cell_Phones_and_Accessories
I am atampt user . do this phone work on my atampt network .?	DO NOT BUY THIS PHONE This is a decent android phone.	http://ecx.images-amazon.com/images/I/414eiPAI6YL._SY300_.jpg	0.8571428571428571	Cell_Phones_and_Accessories
I want to use with sony compact player cdpc335 . i goes with technics quart digital syntheszer?	I bought this speaker to use with my laptop and smartphone.	http://ecx.images-amazon.com/images/I/41nUdkwdECL._SY300_.jpg	0.8571428571428571	Cell_Phones_and_Accessories
If i buy this cord obviously i still need to buy the adapter as well ?	I bought this cord December 2012, 4 months later I had to buy another cord cuz this one just quit working.	http://ecx.images-amazon.com/images/I/41CuuGQg-JL._SY300_.jpg	1.4285714285714286	Cell_Phones_and_Accessories
Is it easy to open the casing to get to the internal components ?	Just pop off the case with a knife, remove the plastic speaker top (black square with arrow) and take out the silver disc.	http://ecx.images-amazon.com/images/I/31WUe-Nn3XL._SX300_.jpg	2.7142857142857144	Cell_Phones_and_Accessories
Is the clear crystal clear or is it frosted ?	The pink and clear were frosted.	http://ecx.images-amazon.com/images/I/51LgOGEXQBL._SY300_.jpg	2.8571428571428568	Cell_Phones_and_Accessories
Is the lightning connector cable already included ?	It's too late to return the cable that came with this charger, but usb/car charger bit works great.	http://ecx.images-amazon.com/images/I/41XWw%2By8L-L._SY300_.jpg	1.0	Cell_Phones_and_Accessories
Is there any portection on the screen other than the screen protector to prevent screen cracks ?	Also comes with a free screen protector.	http://ecx.images-amazon.com/images/I/31UTkAra81L._SY300_.jpg	1.8571428571428568	Cell_Phones_and_Accessories
Is this a otter replica ?	Otter doesn't make the pink and black case anymore.	http://ecx.images-amazon.com/images/I/51r44SKOhEL._SX300_.jpg	1.8571428571428568	Cell_Phones_and_Accessories
Is this comfortable wear with sunglasses prescription glasses .?	making it even more difficult to use for individuals that wear glasses.	http://ecx.images-amazon.com/images/I/41cEnwliv1L._SX300_.jpg	2.0	Cell_Phones_and_Accessories
Is this phone unlocked by atampt and what is the current ios .?	I received this Iphone 3gs hoping that it is unlocked as advertised, but in fact it was not.	http://ecx.images-amazon.com/images/I/41UywapRmbL._SY300_.jpg	1.7142857142857142	Cell_Phones_and_Accessories
Size . i have small arms?	I have somewhat small arms and it fits nice and snug.	http://ecx.images-amazon.com/images/I/41X-z3j1yGL._SY300_.jpg	2.571428571428572	Cell_Phones_and_Accessories
This charger does not work with the lifeproof cas?	I see the same problem occurring with my lifeproof case as these don't have a large end for the 30pin side so I have to pull them out using the cord.	http://ecx.images-amazon.com/images/I/51V2-J1OAGL._SX300_.jpg	2.0	Cell_Phones_and_Accessories
What kind of charger does it need . usb or proprietary?	By accepting charge from a micro-USB cable it's very easy to keep it charged.	http://ecx.images-amazon.com/images/I/41TddLLVgKL._SY300_.jpg	2.8571428571428568	Cell_Phones_and_Accessories
What model of this bluetooth ?	This bluetooth is the most recent in a very LONG line of bluetooth purchases.	http://ecx.images-amazon.com/images/I/41ZH858oZyL._SY300_.jpg	1.4285714285714286	Cell_Phones_and_Accessories
What sd card can i useworks best with this phone ?	"I watch videos on you tube and most of the time I am like ""wow"" this is a very good resolution on this phone."	http://ecx.images-amazon.com/images/I/514nbGqXbFL._SY300_.jpg	0.14285714285714285	Cell_Phones_and_Accessories
Where are the pictures stored ?	Am i the only one who has photos they want to store but not show everyone that comes over to my house?	http://ecx.images-amazon.com/images/I/41uJq6PUWtL._SY300_.jpg	0.5714285714285714	Cell_Phones_and_Accessories
